Ground-truth,frame,xnano,ynano,znano,intensity 
19763,  1988, 3382.083, 2558.748, 128.445, 2302.800 
19764,  2264, 3362.733, 2586.753, 125.805, 5181.477 
19765,  2265, 3362.733, 2586.753, 125.805, 10250.183 
19766,  2266, 3362.733, 2586.753, 125.805, 9197.264 
19767,  1428, 3379.178, 2565.969, 129.734, 9028.581 
19768,  1429, 3379.178, 2565.969, 129.734, 6371.035 
19769,  1433, 3379.178, 2565.969, 129.734, 3132.590 
19770,   818, 3367.997, 2586.236, 118.953, 5881.072 
19771,   819, 3367.997, 2586.236, 118.953, 1712.381 
19772,   822, 3367.997, 2586.236, 118.953, 10120.959 
19773,   823, 3367.997, 2586.236, 118.953, 10235.805 
19774,   824, 3367.997, 2586.236, 118.953, 5375.525 
19775,   827, 3367.997, 2586.236, 118.953, 7910.261 
19776,   828, 3367.997, 2586.236, 118.953, 405.606 
19777,   341, 3367.367, 2586.037, 132.162, 1171.503 
19778,   382, 3381.738, 2584.336, 135.137, 4363.620 
19779,   383, 3381.738, 2584.336, 135.137, 7033.096 
19780,   384, 3381.738, 2584.336, 135.137, 5853.188 
19781,   385, 3381.738, 2584.336, 135.137, 5432.949 
19782,   386, 3381.738, 2584.336, 135.137, 2451.673 
19783,   655, 3386.628, 2577.883, 116.564, 2896.249 
19784,   340, 3355.908, 2595.789, 125.034, 1067.256 
19785,   451, 3381.931, 2568.409, 117.048, 6769.820 
19786,   452, 3381.931, 2568.409, 117.048, 5293.685 
19787,   112, 3362.583, 2587.862, 125.670, 8189.055 
19788,   113, 3362.583, 2587.862, 125.670, 9526.249 
19789,   114, 3362.583, 2587.862, 125.670, 3781.361 
19790,   116, 3362.583, 2587.862, 125.670, 2309.800 
19791,   117, 3362.583, 2587.862, 125.670, 7793.737 
19792,  1024, 3358.236, 2589.728, 128.437, 3845.845 
19793,   442, 3372.764, 2587.262, 136.514, 3868.503 
19794,   443, 3372.764, 2587.262, 136.514, 10284.858 
19795,   444, 3372.764, 2587.262, 136.514, 7989.010 
19796,  1915, 3396.590, 2569.115, 119.781, 7198.555 
19797,  1916, 3396.590, 2569.115, 119.781, 6722.687 
19798,  1641, 3359.065, 2594.682, 135.414, 6761.040 
19799,  1646, 3359.065, 2594.682, 135.414, 311.049 
19800,  1582, 3376.738, 2587.100, 116.239, 4967.727 
19801,  1587, 3376.738, 2587.100, 116.239, 7422.847 
19802,  1588, 3376.738, 2587.100, 116.239, 2275.100 
19803,  1589, 3376.738, 2587.100, 116.239, 10303.954 
19804,  1590, 3376.738, 2587.100, 116.239, 540.319 
19805,   436, 3351.581, 2594.751, 125.317, 7574.923 
19806,   437, 3351.581, 2594.751, 125.317, 799.842 
19807,  1774, 3367.999, 2588.858, 137.233, 1560.078 
19808,  1297, 3304.364, 2673.791, 118.713, 8683.000 
19809,  1298, 3304.364, 2673.791, 118.713, 8912.852 
19810,  1769, 3319.829, 2652.840, 135.547, 1892.688 
19811,  1770, 3319.829, 2652.840, 135.547, 10338.790 
19812,  2081, 3319.720, 2643.092, 125.545, 1452.552 
19813,  1146, 3326.860, 2635.138, 130.624, 1138.906 
19814,  1147, 3326.860, 2635.138, 130.624, 10320.527 
19815,  1148, 3326.860, 2635.138, 130.624, 2267.439 
19816,  1613, 3349.246, 2604.187, 126.317, 1021.039 
19817,  1614, 3349.246, 2604.187, 126.317, 4334.565 
19818,   645, 3304.893, 2670.065, 120.529, 710.252 
19819,   647, 3304.893, 2670.065, 120.529, 1172.440 
19820,    60, 3355.449, 2615.515, 135.211, 1731.006 
19821,    61, 3355.449, 2615.515, 135.211, 7370.276 
19822,    62, 3355.449, 2615.515, 135.211, 7001.982 
19823,    63, 3355.449, 2615.515, 135.211, 7681.689 
19824,    64, 3355.449, 2615.515, 135.211, 5679.306 
19825,    66, 3355.449, 2615.515, 135.211, 1842.268 
19826,    27, 3353.534, 2625.622, 118.654, 1745.502 
19827,    70, 3334.125, 2646.532, 135.463, 770.841 
19828,    71, 3334.125, 2646.532, 135.463, 3252.843 
19829,  1497, 3317.852, 2665.326, 135.094, 1457.676 
19830,  1861, 3355.850, 2607.592, 134.104, 6636.394 
19831,  2293, 3343.032, 2633.775, 134.480, 836.223 
19832,   437, 3335.560, 2618.114, 121.542, 2616.240 
19833,   438, 3335.560, 2618.114, 121.542, 4899.699 
19834,   145, 3355.446, 2618.861, 130.785, 5264.211 
19835,   147, 3355.446, 2618.861, 130.785, 1669.518 
19836,   148, 3355.446, 2618.861, 130.785, 3957.989 
19837,   322, 3327.401, 2639.445, 135.985, 365.140 
19838,  2244, 3366.038, 2603.423, 117.283, 6058.751 
19839,  2245, 3366.038, 2603.423, 117.283, 5843.616 
19840,  2040, 3307.690, 2667.495, 116.385, 8476.884 
19841,  2041, 3307.690, 2667.495, 116.385, 7814.696 
19842,  1537, 3303.092, 2674.066, 132.262, 5785.252 
19843,  1538, 3303.092, 2674.066, 132.262, 10289.356 
19844,  1539, 3303.092, 2674.066, 132.262, 10289.356 
19845,  1540, 3303.092, 2674.066, 132.262, 6435.603 
19846,  2204, 3331.097, 2654.255, 134.866, 9296.397 
19847,  2207, 3331.097, 2654.255, 134.866, 3461.886 
19848,  2208, 3331.097, 2654.255, 134.866, 10332.985 
19849,  2209, 3331.097, 2654.255, 134.866, 10332.985 
19850,  2210, 3331.097, 2654.255, 134.866, 7160.982 
19851,  2211, 3331.097, 2654.255, 134.866, 1892.023 
19852,  2212, 3331.097, 2654.255, 134.866, 7298.400 
19853,  2170, 3352.717, 2618.431, 116.948, 1957.997 
19854,  2172, 3352.717, 2618.431, 116.948, 825.473 
19855,  2174, 3352.717, 2618.431, 116.948, 9218.922 
19856,  2175, 3352.717, 2618.431, 116.948, 185.660 
19857,  1895, 3328.017, 2639.195, 134.143, 5757.117 
19858,  1898, 3328.017, 2639.195, 134.143, 3607.777 
19859,  1899, 3328.017, 2639.195, 134.143, 7015.574 
19860,  1834, 3304.460, 2691.680, 136.458, 5965.513 
19861,  1835, 3304.460, 2691.680, 136.458, 10360.247 
19862,  1836, 3304.460, 2691.680, 136.458, 545.704 
19863,   693, 3319.833, 2643.431, 128.239, 7859.426 
19864,   694, 3319.833, 2643.431, 128.239, 10322.193 
19865,   695, 3319.833, 2643.431, 128.239, 655.573 
19866,  1567, 3315.472, 2678.210, 130.888, 1873.665 
19867,  1361, 3358.209, 2622.404, 121.715, 555.018 
19868,  1362, 3358.209, 2622.404, 121.715, 10258.733 
19869,  1363, 3358.209, 2622.404, 121.715, 946.131 
19870,   786, 3351.482, 2627.276, 127.738, 5024.264 
19871,   787, 3351.482, 2627.276, 127.738, 777.298 
19872,   360, 3318.327, 2654.646, 132.822, 5756.933 
19873,   361, 3318.327, 2654.646, 132.822, 10298.971 
19874,  2396, 3324.065, 2652.934, 137.920, 1657.336 
19875,  1663, 3344.673, 2637.442, 127.848, 1509.902 
19876,  1601, 3333.494, 2651.715, 122.298, 4691.108 
19877,  1602, 3333.494, 2651.715, 122.298, 10338.889 
19878,  1603, 3333.494, 2651.715, 122.298, 10338.889 
19879,  1604, 3333.494, 2651.715, 122.298, 4259.327 
19880,  1694, 3352.249, 2617.992, 138.067, 256.705 
19881,  1696, 3352.249, 2617.992, 138.067, 2964.094 
19882,  1700, 3352.249, 2617.992, 138.067, 6134.386 
19883,  1701, 3352.249, 2617.992, 138.067, 1386.143 
19884,  1702, 3352.249, 2617.992, 138.067, 4688.690 
19885,  1703, 3352.249, 2617.992, 138.067, 9847.693 
19886,  1711, 3352.249, 2617.992, 138.067, 1785.677 
19887,  1712, 3352.249, 2617.992, 138.067, 10259.403 
19888,  1713, 3352.249, 2617.992, 138.067, 10259.403 
19889,  1714, 3352.249, 2617.992, 138.067, 9632.869 
19890,  1718, 3352.249, 2617.992, 138.067, 3784.677 
19891,  1434, 3304.324, 2685.190, 114.450, 7501.613 
19892,  1435, 3304.324, 2685.190, 114.450, 7077.499 
19893,  1132, 3331.861, 2651.830, 133.373, 1538.828 
19894,  1919, 3338.274, 2617.256, 120.099, 5116.371 
19895,  1920, 3338.274, 2617.256, 120.099, 4170.281 
19896,  1921, 3338.274, 2617.256, 120.099, 172.716 
19897,   554, 3315.098, 2673.051, 134.788, 1761.029 
19898,   555, 3315.098, 2673.051, 134.788, 1212.389 
19899,   556, 3315.098, 2673.051, 134.788, 2355.370 
19900,  2246, 3347.923, 2624.254, 137.657, 3081.324 
19901,  2247, 3347.923, 2624.254, 137.657, 10257.296 
19902,  2249, 3347.923, 2624.254, 137.657, 4683.098 
19903,  2250, 3347.923, 2624.254, 137.657, 673.911 
19904,  2428, 3347.895, 2638.813, 125.505, 3296.357 
19905,  2195, 3329.706, 2638.075, 118.692, 7348.980 
19906,  2196, 3329.706, 2638.075, 118.692, 4737.124 
19907,  2312, 3315.663, 2672.158, 115.281, 8091.371 
19908,  2313, 3315.663, 2672.158, 115.281, 7136.437 
19909,  2314, 3315.663, 2672.158, 115.281, 2971.756 
19910,  2315, 3315.663, 2672.158, 115.281, 2400.175 
19911,  2318, 3315.663, 2672.158, 115.281, 2290.746 
19912,  2319, 3315.663, 2672.158, 115.281, 1242.088 
19913,  2321, 3315.663, 2672.158, 115.281, 1621.040 
19914,  1291, 3352.670, 2600.343, 129.809, 4718.590 
19915,  1660, 3330.484, 2656.480, 119.367, 8725.982 
19916,  1661, 3330.484, 2656.480, 119.367, 10343.918 
19917,  1662, 3330.484, 2656.480, 119.367, 864.669 
19918,  1664, 3330.484, 2656.480, 119.367, 483.576 
19919,   385, 3359.491, 2609.464, 133.374, 781.393 
19920,   386, 3359.491, 2609.464, 133.374, 6228.708 
19921,   387, 3359.491, 2609.464, 133.374, 10243.833 
19922,   388, 3359.491, 2609.464, 133.374, 10243.833 
19923,   389, 3359.491, 2609.464, 133.374, 6713.405 
19924,   392, 3359.491, 2609.464, 133.374, 4454.313 
19925,   393, 3359.491, 2609.464, 133.374, 86.606 
19926,   986, 3345.303, 2610.325, 124.811, 5151.126 
19927,   987, 3345.303, 2610.325, 124.811, 4339.709 
19928,   839, 3333.159, 2651.870, 123.850, 1112.358 
19929,   840, 3333.159, 2651.870, 123.850, 9218.496 
19930,  1816, 3338.034, 2642.678, 119.607, 643.687 
19931,  1817, 3338.034, 2642.678, 119.607, 146.752 
19932,  1819, 3338.034, 2642.678, 119.607, 1836.128 
19933,  1820, 3338.034, 2642.678, 119.607, 2069.550 
19934,  2163, 3323.034, 2666.367, 121.380, 5973.538 
19935,   605, 3322.560, 2662.244, 137.433, 1724.620 
19936,   606, 3322.560, 2662.244, 137.433, 10287.884 
19937,   607, 3322.560, 2662.244, 137.433, 85.085 
19938,   291, 3354.020, 2622.059, 122.347, 326.864 
19939,   294, 3354.020, 2622.059, 122.347, 5659.861 
19940,   295, 3354.020, 2622.059, 122.347, 10254.863 
19941,   296, 3354.020, 2622.059, 122.347, 9041.147 
19942,  1862, 3314.483, 2669.372, 116.113, 7362.915 
19943,  1342, 3344.893, 2613.512, 135.215, 3338.494 
19944,  1343, 3344.893, 2613.512, 135.215, 10334.522 
19945,  1344, 3344.893, 2613.512, 135.215, 10334.522 
19946,  1345, 3344.893, 2613.512, 135.215, 6415.386 
19947,  1346, 3344.893, 2613.512, 135.215, 10334.522 
19948,  1347, 3344.893, 2613.512, 135.215, 6106.710 
19949,   975, 3354.381, 2625.453, 133.373, 7836.372 
19950,  2398, 3303.265, 2669.403, 118.032, 1992.495 
19951,  2399, 3303.265, 2669.403, 118.032, 1271.513 
19952,  1411, 3316.616, 2678.238, 132.491, 8294.669 
19953,  1412, 3316.616, 2678.238, 132.491, 10355.014 
19954,  1413, 3316.616, 2678.238, 132.491, 6355.155 
19955,   508, 3358.057, 2601.062, 133.827, 2192.449 
19956,   509, 3358.057, 2601.062, 133.827, 10288.177 
19957,   510, 3358.057, 2601.062, 133.827, 6063.642 
19958,   512, 3358.057, 2601.062, 133.827, 7037.121 
19959,   513, 3358.057, 2601.062, 133.827, 10288.177 
19960,   514, 3358.057, 2601.062, 133.827, 8148.227 
19961,  1342, 3300.247, 2708.256, 129.118, 718.887 
19962,  1343, 3300.247, 2708.256, 129.118, 8413.829 
19963,   437, 3496.851, 881.526, -488.263, 2746.163 
19964,  1483, 3491.503, 886.077, -491.800, 170.507 
19965,  1492, 3480.528, 961.269, -476.455, 3859.533 
19966,   550, 3451.462, 999.200, -463.351, 5265.611 
19967,  2346, 3486.591, 901.220, -484.542, 3559.136 
19968,  1464, 3464.125, 966.261, -484.619, 2299.361 
19969,  1465, 3464.125, 966.261, -484.619, 7942.433 
19970,  1466, 3464.125, 966.261, -484.619, 7942.433 
19971,  1467, 3464.125, 966.261, -484.619, 7942.433 
19972,  1468, 3464.125, 966.261, -484.619, 7942.433 
19973,  1469, 3464.125, 966.261, -484.619, 5657.703 
19974,  1470, 3464.125, 966.261, -484.619, 1914.345 
19975,  1475, 3464.125, 966.261, -484.619, 7038.795 
19976,  1476, 3464.125, 966.261, -484.619, 2871.731 
19977,  1987, 3494.471, 917.197, -491.425, 1178.929 
19978,  1988, 3494.471, 917.197, -491.425, 3013.077 
19979,  1995, 3494.471, 917.197, -491.425, 7727.540 
19980,  1996, 3494.471, 917.197, -491.425, 7985.807 
19981,  1997, 3494.471, 917.197, -491.425, 3173.982 
19982,  1526, 3480.365, 929.915, -471.866, 1607.687 
19983,  1527, 3480.365, 929.915, -471.866, 759.418 
19984,  1531, 3480.365, 929.915, -471.866, 6892.226 
19985,  1532, 3480.365, 929.915, -471.866, 6863.692 
19986,  1786, 3492.238, 903.375, -475.820, 7570.546 
19987,  1787, 3492.238, 903.375, -475.820, 260.224 
19988,  2354, 3465.071, 953.996, -468.915, 2526.826 
19989,  2355, 3465.071, 953.996, -468.915, 315.216 
19990,  2360, 3465.071, 953.996, -468.915, 3497.839 
19991,  2365, 3465.071, 953.996, -468.915, 4011.355 
19992,  1410, 3485.455, 927.082, -472.273, 4127.973 
19993,  1411, 3485.455, 927.082, -472.273, 7946.737 
19994,  1412, 3485.455, 927.082, -472.273, 1091.059 
19995,  2312, 3486.706, 938.008, -484.665, 1625.548 
19996,  2313, 3486.706, 938.008, -484.665, 829.382 
19997,  1329, 3487.729, 922.395, -471.325, 1456.936 
19998,  1330, 3487.729, 922.395, -471.325, 7858.308 
19999,  1331, 3487.729, 922.395, -471.325, 2326.358 
20000,  1332, 3487.729, 922.395, -471.325, 4662.823 
20001,  1333, 3487.729, 922.395, -471.325, 3896.328 
20002,  1334, 3487.729, 922.395, -471.325, 952.066 
20003,  1335, 3487.729, 922.395, -471.325, 5587.557 
20004,  1336, 3487.729, 922.395, -471.325, 3899.609 
20005,   783, 3470.954, 937.788, -482.917, 245.666 
20006,   784, 3470.954, 937.788, -482.917, 8256.054 
20007,   785, 3470.954, 937.788, -482.917, 5014.211 
20008,   593, 3488.545, 941.281, -473.227, 3230.758 
20009,   594, 3488.545, 941.281, -473.227, 7959.289 
20010,   595, 3488.545, 941.281, -473.227, 7423.472 
20011,   158, 3492.660, 917.970, -477.588, 1936.191 
20012,  2288, 3491.059, 915.456, -492.741, 2204.924 
20013,  1437, 3462.719, 990.032, -480.372, 2340.319 
20014,  1438, 3462.719, 990.032, -480.372, 8065.489 
20015,  1439, 3462.719, 990.032, -480.372, 2974.064 
20016,  1725, 3453.602, 993.208, -460.223, 3053.242 
20017,  1726, 3453.602, 993.208, -460.223, 4490.875 
20018,  1733, 3453.602, 993.208, -460.223, 1856.782 
20019,  1734, 3453.602, 993.208, -460.223, 4977.572 
20020,  1737, 3453.602, 993.208, -460.223, 607.284 
20021,  1738, 3453.602, 993.208, -460.223, 8253.630 
20022,  1739, 3453.602, 993.208, -460.223, 3876.620 
20023,  1985, 3457.336, 972.686, -476.628, 3590.725 
20024,  1986, 3457.336, 972.686, -476.628, 8186.650 
20025,  1987, 3457.336, 972.686, -476.628, 8186.650 
20026,  1988, 3457.336, 972.686, -476.628, 8186.650 
20027,  1989, 3457.336, 972.686, -476.628, 579.834 
20028,  1140, 3469.103, 960.614, -486.612, 7700.472 
20029,  1141, 3469.103, 960.614, -486.612, 7980.169 
20030,  1142, 3469.103, 960.614, -486.612, 5859.002 
20031,  1143, 3469.103, 960.614, -486.612, 7980.169 
20032,  1144, 3469.103, 960.614, -486.612, 7980.169 
20033,  1145, 3469.103, 960.614, -486.612, 843.270 
20034,  2166, 3488.861, 932.783, -490.826, 2990.355 
20035,  1832, 3472.839, 954.909, -483.857, 978.007 
20036,  1759, 3470.775, 947.774, -472.092, 266.403 
20037,  1290, 3473.832, 962.847, -483.131, 6268.345 
20038,  1291, 3473.832, 962.847, -483.131, 8195.911 
20039,  1292, 3473.832, 962.847, -483.131, 4313.171 
20040,  1294, 3473.832, 962.847, -483.131, 2862.773 
20041,  1295, 3473.832, 962.847, -483.131, 2230.349 
20042,  1297, 3473.832, 962.847, -483.131, 4825.055 
20043,  1298, 3473.832, 962.847, -483.131, 172.725 
20044,  1301, 3473.832, 962.847, -483.131, 7429.325 
20045,  1302, 3473.832, 962.847, -483.131, 5301.747 
20046,  1303, 3473.832, 962.847, -483.131, 135.680 
20047,  2041, 3452.920, 984.646, -466.653, 4930.363 
20048,   356, 3477.948, 949.842, -470.183, 4552.132 
20049,  1609, 3491.801, 935.321, -474.633, 2764.258 
20050,  1610, 3491.801, 935.321, -474.633, 2415.041 
20051,  1733, 3470.763, 946.506, -486.714, 135.096 
20052,  1018, 3476.063, 926.633, -475.317, 3008.033 
20053,  1020, 3476.063, 926.633, -475.317, 7114.945 
20054,  1021, 3476.063, 926.633, -475.317, 3151.645 
20055,  1624, 3464.367, 966.319, -481.499, 2008.272 
20056,  1625, 3464.367, 966.319, -481.499, 2311.782 
20057,   983, 3486.452, 915.457, -494.304, 1945.277 
20058,   984, 3486.452, 915.457, -494.304, 6349.572 
20059,  2085, 3478.524, 928.822, -475.333, 3455.948 
20060,  2089, 3478.524, 928.822, -475.333, 4489.119 
20061,   269, 3448.685, 997.421, -468.271, 1309.584 
20062,   270, 3448.685, 997.421, -468.271, 8323.990 
20063,   271, 3448.685, 997.421, -468.271, 2389.348 
20064,  2161, 3493.225, 929.972, -476.649, 128.416 
20065,  2162, 3493.225, 929.972, -476.649, 648.597 
20066,  1631, 3474.150, 971.002, -478.504, 336.227 
20067,  1632, 3474.150, 971.002, -478.504, 2729.561 
20068,  1639, 3474.150, 971.002, -478.504, 4902.428 
20069,  1640, 3474.150, 971.002, -478.504, 1348.747 
20070,  2006, 3470.666, 936.489, -477.532, 664.178 
20071,  1144, 3478.782, 961.397, -473.491, 896.304 
20072,  1152, 3478.782, 961.397, -473.491, 4470.383 
20073,  2474, 3464.900, 976.112, -463.845, 623.953 
20074,   415, 3493.113, 920.454, -475.455, 4851.014 
20075,   416, 3493.113, 920.454, -475.455, 8124.281 
20076,   417, 3493.113, 920.454, -475.455, 7258.969 
20077,   418, 3493.113, 920.454, -475.455, 2101.477 
20078,  1114, 3493.519, 910.254, -477.868, 2258.907 
20079,  1115, 3493.519, 910.254, -477.868, 8007.194 
20080,  1116, 3493.519, 910.254, -477.868, 5341.390 
20081,   354, 3483.350, 914.357, -475.051, 874.004 
20082,   363, 3483.350, 914.357, -475.051, 6395.829 
20083,   364, 3483.350, 914.357, -475.051, 3926.716 
20084,  2481, 3456.242, 978.711, -469.177, 920.534 
20085,  2493, 3477.030, 940.164, -489.724, 718.055 
20086,   519, 3474.725, 939.541, -468.899, 1077.919 
20087,   520, 3474.725, 939.541, -468.899, 5324.556 
20088,   935, 3465.008, 972.499, -462.426, 1705.947 
20089,   936, 3465.008, 972.499, -462.426, 7985.181 
20090,   937, 3465.008, 972.499, -462.426, 2279.365 
20091,   938, 3465.008, 972.499, -462.426, 2425.020 
20092,   939, 3465.008, 972.499, -462.426, 7985.181 
20093,   940, 3465.008, 972.499, -462.426, 4847.347 
20094,  1842, 3459.010, 972.058, -470.872, 6337.301 
20095,  1843, 3459.010, 972.058, -470.872, 7968.168 
20096,  1844, 3459.010, 972.058, -470.872, 7278.723 
20097,   570, 3484.185, 953.171, -478.642, 1993.968 
20098,   880, 3491.150, 934.997, -476.466, 5856.470 
20099,   881, 3491.150, 934.997, -476.466, 3275.830 
20100,  1461, 3482.512, 941.422, -468.396, 2953.733 
20101,  1462, 3482.512, 941.422, -468.396, 8217.166 
20102,  1463, 3482.512, 941.422, -468.396, 7766.330 
20103,   155, 3473.543, 960.073, -483.293, 4594.200 
20104,   156, 3473.543, 960.073, -483.293, 2510.776 
20105,   369, 3475.361, 973.789, -477.703, 6232.251 
20106,   370, 3475.361, 973.789, -477.703, 8170.569 
20107,   371, 3475.361, 973.789, -477.703, 3088.430 
20108,   372, 3475.361, 973.789, -477.703, 7149.859 
20109,  2203, 3462.953, 960.769, -474.303, 1508.230 
20110,  2288, 3475.113, 922.533, -486.154, 2873.327 
20111,  2289, 3475.113, 922.533, -486.154, 4381.009 
20112,  2290, 3475.113, 922.533, -486.154, 1619.595 
20113,   108, 3458.988, 966.521, -470.832, 1761.886 
20114,  1233, 3469.870, 944.798, -483.150, 1159.008 
20115,  1234, 3469.870, 944.798, -483.150, 8029.259 
20116,  1235, 3469.870, 944.798, -483.150, 8029.259 
20117,  1236, 3469.870, 944.798, -483.150, 1346.739 
20118,   201, 3481.171, 912.076, -489.487, 286.585 
20119,  2188, 3493.213, 923.469, -478.464, 1761.025 
20120,  2189, 3493.213, 923.469, -478.464, 8144.884 
20121,  2190, 3493.213, 923.469, -478.464, 1501.507 
20122,  2192, 3493.213, 923.469, -478.464, 220.131 
20123,  2093, 3472.064, 984.200, -477.882, 355.287 
20124,  2094, 3472.064, 984.200, -477.882, 7964.230 
20125,  2095, 3472.064, 984.200, -477.882, 7964.230 
20126,  2096, 3472.064, 984.200, -477.882, 170.123 
20127,  2042, 3465.969, 955.999, -479.726, 323.169 
20128,  2043, 3465.969, 955.999, -479.726, 7851.587 
20129,   288, 3438.814, 1060.514, -456.625, 1975.406 
20130,   289, 3438.814, 1060.514, -456.625, 5821.754 
20131,  1971, 3450.010, 1042.431, -471.716, 6861.256 
20132,  1972, 3450.010, 1042.431, -471.716, 1040.464 
20133,  2458, 3443.388, 1060.710, -451.893, 4154.187 
20134,  2460, 3443.388, 1060.710, -451.893, 1298.708 
20135,  2461, 3443.388, 1060.710, -451.893, 5901.786 
20136,  2462, 3443.388, 1060.710, -451.893, 293.845 
20137,  2466, 3443.388, 1060.710, -451.893, 6287.331 
20138,  2467, 3443.388, 1060.710, -451.893, 2399.664 
20139,   748, 3456.432, 1044.495, -455.403, 5071.331 
20140,   749, 3456.432, 1044.495, -455.403, 880.551 
20141,  1967, 3447.293, 1049.808, -451.107, 2654.844 
20142,  1968, 3447.293, 1049.808, -451.107, 7153.916 
20143,  1666, 3436.591, 1089.907, -452.218, 1300.159 
20144,  1667, 3436.591, 1089.907, -452.218, 8453.042 
20145,  1668, 3436.591, 1089.907, -452.218, 3031.693 
20146,   416, 3454.404, 1062.014, -457.740, 853.769 
20147,   417, 3454.404, 1062.014, -457.740, 8360.786 
20148,   418, 3454.404, 1062.014, -457.740, 8360.786 
20149,   419, 3454.404, 1062.014, -457.740, 4723.336 
20150,   426, 3454.404, 1062.014, -457.740, 1197.450 
20151,   427, 3454.404, 1062.014, -457.740, 2986.029 
20152,   431, 3454.404, 1062.014, -457.740, 1892.842 
20153,   432, 3454.404, 1062.014, -457.740, 8360.786 
